frame,time,origin_x,origin_y,origin_z,x_axis_x,x_axis_y,x_axis_z,y_axis_x,y_axis_y,y_axis_z,z_axis_x,z_axis_y,z_axis_z,R00,R01,R02,R10,R11,R12,R20,R21,R22
3980,33.1666666666667,399.065269506424,370.334649222458,802.397444593079,0.9793676959681282,0.09611395512855221,0.17776676777065611,0.09517924019801298,-0.9953645104531095,0.013798679856086035,0.17826897747339185,0.003405724590810867,-0.9839759004724673,0.9793676959681282,0.09517924019801298,0.17826897747339185,0.09611395512855221,-0.9953645104531095,0.003405724590810867,0.17776676777065611,0.013798679856086035,-0.9839759004724673
3981,33.175,396.926590758824,369.624947384341,801.954381621329,0.9794503126818311,0.09672301503677741,0.17697949980056538,0.09551203409598995,-0.9953096177519909,0.01536932507406283,0.177635965756683,0.0018501817697432997,-0.9840945282324811,0.9794503126818311,0.09551203409598995,0.177635965756683,0.09672301503677741,-0.9953096177519909,0.0018501817697432997,0.17697949980056538,0.01536932507406283,-0.9840945282324811
3982,33.1833333333333,394.842599083773,368.766958480829,801.532237263595,0.9797009712357271,0.09707716915122129,0.17539107784992455,0.09646336224615505,-0.995263683705241,0.012042410125939713,0.1757294133147328,0.005120852180978758,-0.9844251876953375,0.9797009712357271,0.09646336224615505,0.1757294133147328,0.09707716915122129,-0.995263683705241,0.005120852180978758,0.17539107784992455,0.012042410125939713,-0.9844251876953375
3983,33.1916666666667,392.517408949611,368.209071082858,801.115974190575,0.9794056000197264,0.09932813839218374,0.17577995213773068,0.09933944951815427,-0.9950150657916457,0.008757432105209703,0.1757735600692828,0.008884805636054743,-0.9843905301298768,0.9794056000197264,0.09933944951815427,0.1757735600692828,0.09932813839218374,-0.9950150657916457,0.008884805636054743,0.17577995213773068,0.008757432105209703,-0.9843905301298768
3984,33.2,390.350079726433,367.57977393775,800.539482202428,0.9794208394355437,0.10235343295421381,0.17394997568801854,0.10226112166067715,-0.9947120615864956,0.009517222864058988,0.17400425936187647,0.008466953220092494,-0.9847084992154245,0.9794208394355437,0.10226112166067715,0.17400425936187647,0.10235343295421381,-0.9947120615864956,0.008466953220092494,0.17394997568801854,0.009517222864058988,-0.9847084992154245
3985,33.2083333333333,387.855914667697,366.825937285498,800.061449570309,0.9795034780164155,0.10265077970592447,0.17330826287142562,0.1022303516197172,-0.9946957195366036,0.011374565629835685,0.1735565952692504,0.006575938056598187,-0.9848019421575189,0.9795034780164155,0.1022303516197172,0.1735565952692504,0.10265077970592447,-0.9946957195366036,0.006575938056598187,0.17330826287142562,0.011374565629835685,-0.9848019421575189
3986,33.2166666666667,385.454886174845,365.865780867843,799.479774503183,0.9796103248658499,0.10317211761106095,0.1723923593546811,0.10261294663947866,-0.9946468310576864,0.012176397203846667,0.17272577861508576,0.005761563550959867,-0.9849531002983141,0.9796103248658499,0.10261294663947866,0.17272577861508576,0.10317211761106095,-0.9946468310576864,0.005761563550959867,0.1723923593546811,0.012176397203846667,-0.9849531002983141
3987,33.225,383.040601844204,365.041140392935,798.767109406961,0.9796459545951564,0.10488141578810636,0.17115400161149372,0.10394374702807248,-0.9944781152235705,0.01445599512793394,0.17172507417121394,0.0036286310996196417,-0.9851382298628117,0.9796459545951564,0.10394374702807248,0.17172507417121394,0.10488141578810636,-0.9944781152235705,0.0036286310996196417,0.17115400161149372,0.01445599512793394,-0.9851382298628117
3988,33.2333333333333,380.518318437517,364.349378970378,798.101386120848,0.9796317398291647,0.10831918815540553,0.16908166014277654,0.10720429707900514,-0.9941124719000723,0.01573632423802804,0.16979073298351693,0.0027104778327423284,-0.9854764128597082,0.9796317398291647,0.10720429707900514,0.16979073298351693,0.10831918815540553,-0.9941124719000723,0.0027104778327423284,0.16908166014277654,0.01573632423802804,-0.9854764128597082
3989,33.2416666666667,377.969847245369,363.27428477156,797.27347502402,0.9801286178786504,0.10784033791253313,0.16648829969159173,0.10611128645152049,-0.9941674734024649,0.019272511931832922,0.16759560645461433,-0.0012232528233961184,-0.9858550686331333,0.9801286178786504,0.10611128645152049,0.16759560645461433,0.10784033791253313,-0.9941674734024649,-0.0012232528233961184,0.16648829969159173,0.019272511931832922,-0.9858550686331333
3990,33.25,375.335723787036,362.481496248398,796.569587535257,0.9798658927244556,0.11124279165109058,0.16579467295717823,0.10943042035123245,-0.9937921138107575,0.020055364102880394,0.16699645318706088,-0.001508586496883774,-0.9859563422331251,0.9798658927244556,0.10943042035123245,0.16699645318706088,0.11124279165109058,-0.9937921138107575,-0.001508586496883774,0.16579467295717823,0.020055364102880394,-0.9859563422331251
3991,33.2583333333333,372.765451232602,361.67795656475,795.865683422779,0.9797780247961587,0.11213166424273592,0.16571515320178878,0.110240202486292,-0.993691517192095,0.02059772842459792,0.16697939957467603,-0.001912729627128146,-0.9859585293424131,0.9797780247961587,0.110240202486292,0.16697939957467603,0.11213166424273592,-0.993691517192095,-0.001912729627128146,0.16571515320178878,0.02059772842459792,-0.9859585293424131
3992,33.2666666666667,369.925993481815,360.694719804526,795.107964992438,0.9799877553442616,0.11346556099372859,0.16355294507802112,0.11126733633934435,-0.9935341982588668,0.02256937646587008,0.16505629112294679,-0.003919612033021136,-0.9862763595474889,0.9799877553442616,0.11126733633934435,0.16505629112294679,0.11346556099372859,-0.9935341982588668,-0.003919612033021136,0.16355294507802112,0.02256937646587008,-0.9862763595474889
3993,33.275,367.375917054481,359.814839763429,794.106203215919,0.9801565129411566,0.11607013797544456,0.16068893306445706,0.11346445289213723,-0.9932191288844685,0.025329428494650027,0.16253931237986788,-0.0065943224321286615,-0.9866800326563525,0.9801565129411566,0.11346445289213723,0.16253931237986788,0.11607013797544456,-0.9932191288844685,-0.0065943224321286615,0.16068893306445706,0.025329428494650027,-0.9866800326563525
3994,33.2833333333333,364.529345469303,358.965787125603,793.550790785264,0.9800498333948073,0.11776408249107508,0.1601060427899137,0.11497312036794508,-0.993011907455484,0.026618287782640807,0.1621218851841676,-0.0076793571773120465,-0.9867408584920738,0.9800498333948073,0.11497312036794508,0.1621218851841676,0.11776408249107508,-0.993011907455484,-0.0076793571773120465,0.1601060427899137,0.026618287782640807,-0.9867408584920738
3995,33.2916666666667,361.663903695172,358.141968307892,792.905343767409,0.9802460566720705,0.11862452179692122,0.15825893721148168,0.11542037289073478,-0.9928839433376808,0.029319150464852534,0.16061072785035146,-0.0104736760819062,-0.9869622567295628,0.9802460566720705,0.11542037289073478,0.16061072785035146,0.11862452179692122,-0.9928839433376808,-0.0104736760819062,0.15825893721148168,0.029319150464852534,-0.9869622567295628
3996,33.3,358.96843383844,357.128148430995,791.934165067566,0.9803602685463222,0.1192415002156122,0.1570834443285262,0.11618666100399833,-0.9928177923580744,0.028521763304212445,0.15935621625943874,-0.009710602636793431,-0.987173389296888,0.9803602685463222,0.11618666100399833,0.15935621625943874,0.1192415002156122,-0.9928177923580744,-0.009710602636793431,0.1570834443285262,0.028521763304212445,-0.987173389296888
3997,33.3083333333333,355.966371279188,356.404798734556,791.429016564829,0.9801392301586924,0.12114379170292784,0.1570072330682997,0.11842755118260888,-0.9926069771549029,0.026576380948066507,0.15906603856517051,-0.007454571432606183,-0.9872398010311071,0.9801392301586924,0.11842755118260888,0.15906603856517051,0.12114379170292784,-0.9926069771549029,-0.007454571432606183,0.1570072330682997,0.026576380948066507,-0.9872398010311071
3998,33.3166666666667,353.214769056867,355.574534685204,790.949275345386,0.9801828954436074,0.12328081024486061,0.1550591284160875,0.12030643864726139,-0.9923288071297235,0.02845873083102606,0.15737805533110003,-0.00924014966711752,-0.9874951986386215,0.9801828954436074,0.12030643864726139,0.15737805533110003,0.12328081024486061,-0.9923288071297235,-0.00924014966711752,0.1550591284160875,0.02845873083102606,-0.9874951986386215
3999,33.325,350.362434339762,354.834202838838,790.108400143688,0.9802164814410451,0.12583843973855785,0.15277544500181517,0.12270539852664726,-0.9919955185079883,0.029803966723981435,0.15530304145043,-0.010467967531133457,-0.9878114126552765,0.9802164814410451,0.12270539852664726,0.15530304145043,0.12583843973855785,-0.9919955185079883,-0.010467967531133457,0.15277544500181517,0.029803966723981435,-0.9878114126552765
4000,33.3333333333333,347.658608973945,353.899719000154,789.455332695108,0.980308813098142,0.1258273109518298,0.15219106012096675,0.12283682191065638,-0.9920050454869395,0.02893276535944945,0.15461483158158493,-0.009668378720695734,-0.9879275157155566,0.980308813098142,0.12283682191065638,0.15461483158158493,0.1258273109518298,-0.9920050454869395,-0.009668378720695734,0.15219106012096675,0.02893276535944945,-0.9879275157155566
4001,33.3416666666667,344.797869913172,353.127583275746,788.921123903722,0.9803550248940194,0.1271406219770194,0.1507955152129635,0.124201036743077,-0.9918392165938773,0.028793591272863517,0.1532257407780798,-0.009498982563439826,-0.9881455569364608,0.9803550248940194,0.124201036743077,0.1532257407780798,0.1271406219770194,-0.9918392165938773,-0.009498982563439826,0.1507955152129635,0.028793591272863517,-0.9881455569364608
4002,33.35,342.174741083609,351.992333660685,788.268800627086,0.9803667460970794,0.12777618458209244,0.15018085697141162,0.12508964846992843,-0.9917714066349531,0.027240720016112,0.15242579503710746,-0.007919825438070821,-0.988283184807035,0.9803667460970794,0.12508964846992843,0.15242579503710746,0.12777618458209244,-0.9917714066349531,-0.007919825438070821,0.15018085697141162,0.027240720016112,-0.988283184807035
4003,33.3583333333333,339.267493743991,351.185510245048,787.725436912533,0.9801467227500914,0.13078146696252743,0.14902553399127547,0.12806675975460102,-0.9913783267567782,0.027711338525742674,0.15136481403619786,-0.00807596038006323,-0.9884449766859696,0.9801467227500914,0.12806675975460102,0.15136481403619786,0.13078146696252743,-0.9913783267567782,-0.00807596038006323,0.14902553399127547,0.027711338525742674,-0.9884449766859696
4004,33.3666666666667,336.683882316167,350.564534037976,787.083573549705,0.9801419671668753,0.13315893821288005,0.14693679380014493,0.13001650062729259,-0.9910323741847225,0.03083087547290007,0.14972452625699356,-0.011114427192196331,-0.9886652799331572,0.9801419671668753,0.13001650062729259,0.14972452625699356,0.13315893821288005,-0.9910323741847225,-0.011114427192196331,0.14693679380014493,0.03083087547290007,-0.9886652799331572
4005,33.375,333.966322526763,349.69859677681,786.60369071746,0.9798280577432472,0.13499586375525408,0.14735363595130122,0.13151774235202124,-0.9907596344852173,0.033142572642238396,0.15046614471608918,-0.013094405052982159,-0.988528439576012,0.9798280577432472,0.13151774235202124,0.15046614471608918,0.13499586375525408,-0.9907596344852173,-0.013094405052982159,0.14735363595130122,0.033142572642238396,-0.988528439576012
4006,33.3833333333333,331.585061729328,348.612629209221,785.878694823357,0.9800672837655954,0.13532307020658207,0.14545028690996928,0.13198209956995233,-0.9907216437805377,0.03242452679526028,0.14848853385172578,-0.012581383654185813,-0.988834093313894,0.9800672837655954,0.13198209956995233,0.14848853385172578,0.13532307020658207,-0.9907216437805377,-0.012581383654185813,0.14545028690996928,0.03242452679526028,-0.988834093313894
4007,33.3916666666667,328.929332367564,347.888690465576,785.369169385132,0.9798599017687767,0.13776289240276815,0.14455434404578343,0.13445763654395224,-0.9903882559454594,0.03243834860663523,0.14763372541766273,-0.01234860162668155,-0.9889650120996029,0.9798599017687767,0.13445763654395224,0.14763372541766273,0.13776289240276815,-0.9903882559454594,-0.01234860162668155,0.14455434404578343,0.03243834860663523,-0.9889650120996029
4008,33.4,326.557254456349,347.132925636169,784.833324103663,0.9795923115316663,0.14061853429575774,0.1436152185548581,0.13692010282946923,-0.9899504687047721,0.035368841546900495,0.14714546757958408,-0.014983234754717623,-0.9890013721158686,0.9795923115316663,0.13692010282946923,0.14714546757958408,0.14061853429575774,-0.9899504687047721,-0.014983234754717623,0.1436152185548581,0.035368841546900495,-0.9890013721158686
4009,33.4083333333333,323.985048897351,346.072560758443,784.583626445994,0.9792442631114737,0.14265741193300507,0.14397755375003302,0.13858502052978422,-0.9896219890009161,0.03798040245481853,0.14790153903197234,-0.01723895897226955,-0.9888518357395745,0.9792442631114737,0.13858502052978422,0.14790153903197234,0.14265741193300507,-0.9896219890009161,-0.01723895897226955,0.14397755375003302,0.03798040245481853,-0.9888518357395745
4010,33.4166666666667,321.725700156451,345.136295156619,783.948090659063,0.9794392090652724,0.1432318369313791,0.14206856314771554,0.13881045500200598,-0.9894859463236846,0.040610584950952315,0.14639157533044617,-0.020054997312023176,-0.98902340910369,0.9794392090652724,0.13881045500200598,0.14639157533044617,0.1432318369313791,-0.9894859463236846,-0.020054997312023176,0.14206856314771554,0.040610584950952315,-0.98902340910369
4011,33.425,319.26562667949,344.243107633883,783.893541715751,0.978959436635236,0.14488291217300112,0.14369190367968446,0.14037365565884433,-0.9892454937554371,0.04109245528723602,0.14810016279462176,-0.020057289069855346,-0.9887689552849921,0.978959436635236,0.14037365565884433,0.14810016279462176,0.14488291217300112,-0.9892454937554371,-0.020057289069855346,0.14369190367968446,0.04109245528723602,-0.9887689552849921
4012,33.4333333333333,317.04663986434,343.396685267113,783.70590113668,0.978548147700805,0.14802342115983316,0.14329197262743637,0.143492375278112,-0.9887803715498378,0.04151283024331611,0.14782916108930874,-0.02006099762981789,-0.9888094333620243,0.978548147700805,0.143492375278112,0.14782916108930874,0.14802342115983316,-0.9887803715498378,-0.02006099762981789,0.14329197262743637,0.04151283024331611,-0.9888094333620243
4013,33.4416666666667,314.942440258503,342.286838836785,783.497195986942,0.9787068095167268,0.1478265526264149,0.14240888786932884,0.14310274448181654,-0.9887768636071437,0.042917578181812174,0.14715497112690834,-0.021624623321801845,-0.988877034893029,0.9787068095167268,0.14310274448181654,0.14715497112690834,0.1478265526264149,-0.9887768636071437,-0.021624623321801845,0.14240888786932884,0.042917578181812174,-0.988877034893029
4014,33.45,312.785087768833,341.354042014204,783.385614264208,0.9784387065287077,0.1494316093566481,0.1425759155380456,0.1446321269367682,-0.9885283436293261,0.04351162717260685,0.14744234610238796,-0.02195240229550026,-0.9888270054004796,0.9784387065287077,0.1446321269367682,0.14744234610238796,0.1494316093566481,-0.9885283436293261,-0.02195240229550026,0.1425759155380456,0.04351162717260685,-0.9888270054004796
4015,33.4583333333333,310.84720068889,340.319420885774,783.397636269687,0.9783091104331612,0.14991612364810392,0.14295607826812967,0.14479555400116495,-0.988408733657022,0.04563357066916587,0.14814024431251932,-0.023944333376572712,-0.9886764571457027,0.9783091104331612,0.14479555400116495,0.14814024431251932,0.14991612364810392,-0.988408733657022,-0.023944333376572712,0.14295607826812967,0.04563357066916587,-0.9886764571457027
4016,33.4666666666667,308.981718085914,339.271961552118,783.574852686739,0.9781018543507883,0.15053340428948214,0.14372354263852688,0.14564267116353932,-0.9883572339466468,0.04402488434604488,0.14867741876928825,-0.022128540357483597,-0.9886381303842923,0.9781018543507883,0.14564267116353932,0.14867741876928825,0.15053340428948214,-0.9883572339466468,-0.022128540357483597,0.14372354263852688,0.04402488434604488,-0.9886381303842923
4017,33.475,307.015461195508,338.360992258713,783.835029283858,0.9778301929822296,0.1524621818613994,0.14353883375030313,0.14743480230201844,-0.9880431849423488,0.04509593949730289,0.14869799179040827,-0.022933551644724395,-0.9886166898482234,0.9778301929822296,0.14743480230201844,0.14869799179040827,0.1524621818613994,-0.9880431849423488,-0.022933551644724395,0.14353883375030313,0.04509593949730289,-0.9886166898482234
4018,33.4833333333333,305.269997175648,337.343985321842,783.893469927646,0.9779385698726271,0.15209354499435324,0.1431911558949486,0.14676098875792853,-0.9880473074145362,0.04715644695776347,0.14865182721472348,-0.02510123267761626,-0.9885709698265412,0.9779385698726271,0.14676098875792853,0.14865182721472348,0.15209354499435324,-0.9880473074145362,-0.02510123267761626,0.1431911558949486,0.04715644695776347,-0.9885709698265412
4019,33.4916666666667,303.549135465658,335.862254594771,784.469359031361,0.9778981740042785,0.14993083143358807,0.14572545098482578,0.1445339622998678,-0.9883828371594039,0.047003201493384945,0.15107976377065943,-0.024902068073964268,-0.9882078688133592,0.9778981740042785,0.1445339622998678,0.15107976377065943,0.14993083143358807,-0.9883828371594039,-0.024902068073964268,0.14572545098482578,0.047003201493384945,-0.9882078688133592
4020,33.5,301.979982751529,334.956185333607,784.84239237256,0.9776761593390372,0.15045691480725842,0.14666984777639536,0.14551506789205568,-0.988380591554836,0.04392233206562446,0.15157404948222516,-0.021599144066233925,-0.9882098888895852,0.9776761593390372,0.14551506789205568,0.15157404948222516,0.15045691480725842,-0.988380591554836,-0.021599144066233925,0.14666984777639536,0.04392233206562446,-0.9882098888895852
4021,33.5083333333333,300.248481724822,334.124045646566,785.5070399967,0.9772921380058444,0.15240769978084373,0.14721402799827712,0.1472303446279349,-0.9880545759747709,0.04551242155780393,0.15239193749245677,-0.022804559693796696,-0.9880570071835265,0.9772921380058444,0.1472303446279349,0.15239193749245677,0.15240769978084373,-0.9880545759747709,-0.022804559693796696,0.14721402799827712,0.04551242155780393,-0.9880570071835265
4022,33.5166666666667,298.74710548784,333.024039274734,786.149558748406,0.977387276999913,0.15229156333587074,0.14670170583674808,0.14696241810775282,-0.9880452286800239,0.04656902131848425,0.15203998955083278,-0.02395633150872348,-0.9880839720175744,0.977387276999913,0.14696241810775282,0.15203998955083278,0.15229156333587074,-0.9880452286800239,-0.02395633150872348,0.14670170583674808,0.04656902131848425,-0.9880839720175744
4023,33.525,297.261830145009,331.846642648935,787.043167220283,0.9773830220906197,0.14972657104664935,0.14934651670400642,0.14470718175070665,-0.9884961729848699,0.04399031193381455,0.15421497877565382,-0.021383870484059115,-0.9878058870063215,0.9773830220906197,0.14470718175070665,0.15421497877565382,0.14972657104664935,-0.9884961729848699,-0.021383870484059115,0.14934651670400642,0.04399031193381455,-0.9878058870063215
4024,33.5333333333333,295.966443969976,330.881389677467,787.650002829829,0.9774831835893351,0.14942219760092093,0.14899541155407856,0.14460916516671085,-0.988567445069395,0.042691871577101824,0.15367112659782534,-0.020184484464066735,-0.9879158726516519,0.9774831835893351,0.14460916516671085,0.15367112659782534,0.14942219760092093,-0.988567445069395,-0.020184484464066735,0.14899541155407856,0.042691871577101824,-0.9879158726516519
4025,33.5416666666667,294.509845087305,329.801853599881,788.429694618041,0.9773414198530347,0.1491411333682186,0.15020210177390098,0.14464924231225637,-0.9886553591761607,0.040462049759583125,0.1545326688378358,-0.01781861694689191,-0.9878269844218448,0.9773414198530347,0.14464924231225637,0.1545326688378358,0.1491411333682186,-0.9886553591761607,-0.01781861694689191,0.15020210177390098,0.040462049759583125,-0.9878269844218448
4026,33.55,292.992977958495,328.658730739953,789.41838610756,0.9769592980344066,0.14955909830707292,0.15225835312945815,0.1445096137589428,-0.988534848249383,0.043770141966992714,0.15705891097088587,-0.020758851368628806,-0.9873710389587567,0.9769592980344066,0.1445096137589428,0.15705891097088587,0.14955909830707292,-0.988534848249383,-0.020758851368628806,0.15225835312945815,0.043770141966992714,-0.9873710389587567
4027,33.5583333333333,291.807247054328,327.674549530074,790.084614625787,0.9768737928832976,0.14883016453243042,0.15351604119130266,0.1436511407502057,-0.9886338117626597,0.04435691604246769,0.1583727960824227,-0.021278354374425216,-0.9871500843823859,0.9768737928832976,0.1436511407502057,0.1583727960824227,0.14883016453243042,-0.9886338117626597,-0.021278354374425216,0.15351604119130266,0.04435691604246769,-0.9871500843823859
4028,33.5666666666667,290.68856242357,326.575808130063,790.694585664811,0.9770048909078044,0.14816271572844,0.153327273536715,0.14352268155912024,-0.9887988977494618,0.040963150361377564,0.15767905067036814,-0.01801525679591961,-0.9873260694938975,0.9770048909078044,0.14352268155912024,0.15767905067036814,0.14816271572844,-0.9887988977494618,-0.01801525679591961,0.153327273536715,0.040963150361377564,-0.9873260694938975
4029,33.575,289.5711942699,325.491598302798,791.213324342627,0.9771966275075268,0.1479316606398017,0.1523252276160016,0.14340386653447018,-0.9888411288087396,0.040355334705854146,0.15659528170056722,-0.017591070365620232,-0.9875061883312487,0.9771966275075268,0.14340386653447018,0.15659528170056722,0.1479316606398017,-0.9888411288087396,-0.017591070365620232,0.1523252276160016,0.040355334705854146,-0.9875061883312487
4030,33.5833333333333,288.288919743899,324.344058217194,792.173905243578,0.9768321449021162,0.14782487777481232,0.15474742710879863,0.14282685611777893,-0.9888133925216315,0.042994929251870234,0.15937204854503947,-0.01989674045475426,-0.9870180696734147,0.9768321449021162,0.14282685611777893,0.15937204854503947,0.14782487777481232,-0.9888133925216315,-0.01989674045475426,0.15474742710879863,0.042994929251870234,-0.9870180696734147
4031,33.5916666666667,287.271011781367,323.280919853691,792.740239884806,0.9768972243032925,0.147363739629901,0.1547764238855953,0.14231821760240432,-0.9888755901841315,0.043250341923045915,0.15942815964250928,-0.020223634200519754,-0.9870023639955104,0.9768972243032925,0.14231821760240432,0.15942815964250928,0.147363739629901,-0.9888755901841315,-0.020223634200519754,0.1547764238855953,0.043250341923045915,-0.9870023639955104
4032,33.6,286.320423461236,321.972246455099,793.096970567158,0.9770045782100799,0.14686775289549076,0.15457010485851638,0.1414786101081401,-0.9889012079830897,0.04536743029371495,0.15951757595454039,-0.022455823498933807,-0.9869396531463168,0.9770045782100799,0.1414786101081401,0.15951757595454039,0.14686775289549076,-0.9889012079830897,-0.022455823498933807,0.15457010485851638,0.04536743029371495,-0.9869396531463168
4033,33.6083333333333,285.352274117253,320.532519600531,793.59222007698,0.9772578563419095,0.14557399421563533,0.15419239419025194,0.13997618601717432,-0.9890568424324799,0.04661791271151189,0.15929139828032543,-0.02397445819197818,-0.9869404621294537,0.9772578563419095,0.13997618601717432,0.15929139828032543,0.14557399421563533,-0.9890568424324799,-0.02397445819197818,0.15419239419025194,0.04661791271151189,-0.9869404621294537
4034,33.6166666666667,284.386434652117,319.410311303914,794.126320207896,0.9772220450246744,0.14505562738535258,0.15490622867281686,0.13928392859815414,-0.989110529971053,0.04754310396521287,0.160115776711908,-0.024884221189832054,-0.9867845325012536,0.9772220450246744,0.13928392859815414,0.160115776711908,0.14505562738535258,-0.989110529971053,-0.024884221189832054,0.15490622867281686,0.04754310396521287,-0.9867845325012536
4035,33.625,283.56165523839,318.284819149965,794.446423796288,0.9773686032521107,0.1441220084118976,0.15485302731409198,0.13842595394062857,-0.9892562094045437,0.0470149702773549,0.15996521075735495,-0.024515277805370474,-0.9868181861424528,0.9773686032521107,0.13842595394062857,0.15996521075735495,0.1441220084118976,-0.9892562094045437,-0.024515277805370474,0.15485302731409198,0.0470149702773549,-0.9868181861424528
4036,33.6333333333333,282.819040677247,317.113687104773,794.856955398732,0.9774801388679188,0.1427290046951008,0.15543812060591813,0.13683053262387349,-0.989427762944262,0.04806357515812041,0.1606548581917807,-0.02571250928748653,-0.9866756728558375,0.9774801388679188,0.13683053262387349,0.1606548581917807,0.1427290046951008,-0.989427762944262,-0.02571250928748653,0.15543812060591813,0.04806357515812041,-0.9866756728558375
4037,33.6416666666667,281.955328884917,315.810593452681,795.354773649529,0.9775426863837358,0.1422304870398968,0.15550171977847346,0.13627734961774332,-0.9894900826000091,0.04835142621878242,0.16074445644821628,-0.026074220843982178,-0.9866515873035155,0.9775426863837358,0.13627734961774332,0.16074445644821628,0.1422304870398968,-0.9894900826000091,-0.026074220843982178,0.15550171977847346,0.04835142621878242,-0.9866515873035155
4038,33.65,281.283456367035,314.609847180983,795.666835166341,0.9775965998725135,0.14221027741901282,0.15518094249651926,0.13586590930490636,-0.9894236601904444,0.05080625300191921,0.16076486745073246,-0.02858422032785693,-0.9865787346896329,0.9775965998725135,0.13586590930490636,0.16076486745073246,0.14221027741901282,-0.9894236601904444,-0.02858422032785693,0.15518094249651926,0.05080625300191921,-0.9865787346896329
4039,33.6583333333333,280.644338099061,313.313398467575,795.921826201592,0.9777555839119383,0.14064188010366455,0.1556080964793634,0.1339131427296375,-0.989576726590009,0.052963878215954115,0.16143509015482405,-0.030947758437552816,-0.9863979662967653,0.9777555839119383,0.1339131427296375,0.16143509015482405,0.14064188010366455,-0.989576726590009,-0.030947758437552816,0.1556080964793634,0.052963878215954115,-0.9863979662967653
4040,33.6666666666667,280.047426727591,312.373245264178,796.093710712176,0.9777553384330093,0.1408801025435755,0.15539399883220426,0.1342868155152926,-0.9895669902452024,0.05219408966361353,0.16112588043052928,-0.030165684549885472,-0.9864727477893769,0.9777553384330093,0.1342868155152926,0.16112588043052928,0.1408801025435755,-0.9895669902452024,-0.030165684549885472,0.15539399883220426,0.05219408966361353,-0.9864727477893769
4041,33.675,279.551304567131,311.13656830489,796.368200855558,0.9778532538689807,0.1391293405884986,0.15635229606646803,0.13259882963029757,-0.9898308860509248,0.05150113979628538,0.1619276513709818,-0.02962842565933547,-0.9863577404341829,0.9778532538689807,0.13259882963029757,0.1619276513709818,0.1391293405884986,-0.9898308860509248,-0.02962842565933547,0.15635229606646803,0.05150113979628538,-0.9863577404341829
4042,33.6833333333333,279.042205000908,310.038389470789,796.46967993087,0.9780203848316371,0.13933601921468694,0.15511802152935283,0.132371258654466,-0.9897057506700192,0.05440934637474011,0.16110237967208568,-0.03268028213003017,-0.9863964833797273,0.9780203848316371,0.132371258654466,0.16110237967208568,0.13933601921468694,-0.9897057506700192,-0.03268028213003017,0.15511802152935283,0.05440934637474011,-0.9863964833797273
4043,33.6916666666667,278.481593196267,308.924416107952,796.460306557581,0.9781840673168883,0.1393715277875324,0.15405034141331386,0.13195412506098286,-0.9895914043127022,0.05741917266736391,0.1604494915129991,-0.035838941845193206,-0.9863931928600465,0.9781840673168883,0.13195412506098286,0.1604494915129991,0.1393715277875324,-0.9895914043127022,-0.035838941845193206,0.15405034141331386,0.05741917266736391,-0.9863931928600465
4044,33.7,278.025591260966,307.950754830785,796.400163842497,0.9782292392449915,0.13911358803297588,0.15399663993333368,0.13119405023142505,-0.9895090991762258,0.06049680843919382,0.16079700454311846,-0.0389763039813381,-0.9862176083694282,0.9782292392449915,0.13119405023142505,0.16079700454311846,0.13911358803297588,-0.9895090991762258,-0.0389763039813381,0.15399663993333368,0.06049680843919382,-0.9862176083694282
4045,33.7083333333333,277.568144029478,307.13308347643,796.146059090384,0.9782140486607457,0.13987891730921537,0.15339870760587873,0.13137304356561694,-0.9892454493606078,0.06430057809721333,0.16074326868350883,-0.04274727373448508,-0.9860701152358337,0.9782140486607457,0.13137304356561694,0.16074326868350883,0.13987891730921537,-0.9892454493606078,-0.04274727373448508,0.15339870760587873,0.06430057809721333,-0.9860701152358337
4046,33.7166666666667,277.040346006141,306.407152217061,796.075386110254,0.9779674810646135,0.1407833638194493,0.1541416570944255,0.13191222154506996,-0.9890354782032716,0.0663926853069691,0.1617985531059511,-0.044596718790808065,-0.9858155815800003,0.9779674810646135,0.13191222154506996,0.1617985531059511,0.1407833638194493,-0.9890354782032716,-0.044596718790808065,0.1541416570944255,0.0663926853069691,-0.9858155815800003
4047,33.725,276.431031684667,305.525246149112,795.95531165867,0.9779188970751157,0.14147560780850857,0.15381574411809218,0.13188046899279848,-0.98872385357364,0.07094140732133004,0.16211777398431318,-0.04908965033186133,-0.9855496099074195,0.9779188970751157,0.13188046899279848,0.16211777398431318,0.14147560780850857,-0.98872385357364,-0.04908965033186133,0.15381574411809218,0.07094140732133004,-0.9855496099074195
4048,33.7333333333333,276.060486780811,304.497594206934,795.381036066861,0.9783401969464243,0.14161934878492766,0.1509782073299493,0.13140111363318152,-0.9884359606808134,0.07568420554486319,0.1599506373066136,-0.054206195980998385,-0.9856355725837403,0.9783401969464243,0.13140111363318152,0.1599506373066136,0.14161934878492766,-0.9884359606808134,-0.054206195980998385,0.1509782073299493,0.07568420554486319,-0.9856355725837403
4049,33.7416666666667,275.608690309984,303.619211770872,794.959431185207,0.9784975832015697,0.1421457246609667,0.14945592202818866,0.13126189101874655,-0.9880841101268686,0.0803747925719075,0.15909995485502212,-0.05902867333256856,-0.985496230378243,0.9784975832015697,0.13126189101874655,0.15909995485502212,0.1421457246609667,-0.9880841101268686,-0.05902867333256856,0.14945592202818866,0.0803747925719075,-0.985496230378243
