frame,time,origin_x,origin_y,origin_z,x_axis_x,x_axis_y,x_axis_z,y_axis_x,y_axis_y,y_axis_z,z_axis_x,z_axis_y,z_axis_z,R00,R01,R02,R10,R11,R12,R20,R21,R22,tip_speed_mm_s,tip_vx_mm_s,tip_vy_mm_s,tip_vz_mm_s,frame_rotation_deg,angular_speed_deg_s,x_axis_change_deg,y_axis_change_deg,z_axis_change_deg
2984,24.8666666666667,665.679288265925,416.972171374552,711.756889885596,0.981839025740614,0.1697592590408418,0.0846990053225312,0.1635832661453564,-0.9836565171651694,0.0752354389613448,0.0960866409546056,-0.0600137501610516,-0.993562130529172,0.981839025740614,0.1635832661453564,0.0960866409546056,0.1697592590408418,-0.9836565171651694,-0.0600137501610516,0.0846990053225312,0.0752354389613448,-0.993562130529172,1031.4272886261897,-826.3369088053897,-499.86602875566115,-362.13742994168786,0.326799350246579,39.21592202927406,0.2754993321155343,0.2011544829582868,0.31182121697171156
2985,24.875,658.730024969688,412.758479756429,709.047848092552,0.9825503296558584,0.1670073795596531,0.081874201466528,0.1607691354295702,-0.983930528267944,0.0776788300349162,0.093531464151868,-0.0631605154743281,-0.9936108969302948,0.9825503296558584,0.1607691354295702,0.093531464151868,0.1670073795596531,-0.983930528267944,-0.0631605154743281,0.081874201466528,0.0776788300349162,-0.9936108969302948,1027.9901039608367,-833.9115955516946,-505.6429941767281,-325.08501516654337,0.2761407318366602,33.13688782052826,0.22960051195942713,0.2141098890576362,0.23226680874093025
2986,24.8833333333333,651.794161055748,409.007058267533,705.636111811827,0.9831307202043243,0.1661948867689518,0.0763756937931284,0.1599948752879748,-0.9837720987566868,0.0812040490951581,0.0886319743214142,-0.067614475666966,-0.9937669021496788,0.9831307202043243,0.1599948752879748,0.0886319743214142,0.1661948867689518,-0.9837720987566868,-0.067614475666966,0.0763756937931284,0.0812040490951581,-0.9937669021496788,1031.0180156164274,-832.3036696760421,-450.17057866926945,-409.4083536885935,0.38038045313179525,45.64565437599316,0.3201940465889481,0.20699373937861051,0.3794834906038277
2987,24.8916666666667,644.930439555016,404.633005577691,702.68725607666,0.984020188847591,0.1625718229997659,0.072626925495192,0.1563153783052933,-0.9840560059069424,0.0848485694855783,0.0852629488442924,-0.0721400000347154,-0.9937434527831452,0.984020188847591,0.1563153783052933,0.0852629488442924,0.1625718229997659,-0.9840560059069424,-0.0721400000347154,0.072626925495192,0.0848485694855783,-0.9937434527831452,1038.8061141666142,-823.6465800812047,-524.8863227768202,-353.8626882172007,0.37724910523305505,45.26989262760249,0.303024126040506,0.2971762052451571,0.32325859274659957
2988,24.9,638.07837295212,400.403658635948,699.192757861352,0.984960910883542,0.1592300596009274,0.0670655809707808,0.1530991116974158,-0.9842525470049924,0.0883605438623355,0.0800791235524306,-0.0767640008967135,-0.993828265917912,0.984960910883542,0.1530991116974158,0.0800791235524306,0.1592300596009274,-0.9842525470049924,-0.0767640008967135,0.0670655809707808,0.0883605438623355,-0.993828265917912,1053.3355708828922,-822.2479923510724,-507.52163301135465,-419.3397858387715,0.4324958923851673,51.89950708644429,0.3756307434578366,0.2730852112664662,0.39803380909250186
2989,24.9083333333333,631.103438688734,396.138856467639,696.273402380645,0.9854209436581964,0.1573527208043676,0.0646968705213183,0.1512770894006581,-0.9843840526719388,0.0900182151991199,0.0778511786825016,-0.078918680302147,-0.9938365237186207,0.9854209436581964,0.1512770894006581,0.0778511786825016,0.1573527208043676,-0.9843840526719388,-0.078918680302147,0.0646968705213183,0.0900182151991199,-0.9938365237186207,1041.727747488924,-836.9921116095915,-511.7762601990681,-350.3226576861969,0.20272599607126748,24.327119528646822,0.17516799064726732,0.1413353021849266,0.17758417693111034
2990,24.9166666666667,624.217347281496,392.120348406804,692.712387977167,0.986168886506041,0.1545704753709677,0.0598238700773213,0.1485906469798958,-0.9844165579656132,0.0940471160282464,0.0734285156974533,-0.0838570721330498,-0.9937687077664206,0.986168886506041,0.1485906469798958,0.0734285156974533,0.1545704753709677,-0.9844165579656132,-0.0838570721330498,0.0598238700773213,0.0940471160282464,-0.9937687077664206,1047.8376739624885,-826.3309688619048,-482.22096729632347,-427.32172841392264,0.40402501054987094,48.48300126559455,0.32434941427895153,0.2774566517873164,0.3798516673586363
2991,24.925,617.256245888497,387.978767310116,689.497769093454,0.9866812722694892,0.1526317611120207,0.0562459994355584,0.1468713399011808,-0.9845557373676324,0.0952827871764349,0.0699205010586568,-0.0857528163754462,-0.99385993883212,0.9866812722694892,0.1468713399011808,0.0699205010586568,0.1526317611120207,-0.9845557373676324,-0.0857528163754462,0.0562459994355584,0.0952827871764349,-0.99385993883212,1045.7461339117042,-835.332167163134,-496.9897316044969,-385.7542660470622,0.24721311397914775,29.665573677613246,0.23499886186234503,0.1215733898545422,0.2285258318511197
2992,24.9333333333333,610.41271639901,383.709311682049,685.860943653197,0.987467190142408,0.1491200085585929,0.0516891810705374,0.1437593825563727,-0.9850110270660694,0.0953232211229649,0.0651290128841833,-0.0866977485620726,-0.9941034715134032,0.987467190142408,0.1437593825563727,0.0651290128841833,0.1491200085585929,-0.9850110270660694,-0.0866977485620726,0.0516891810705374,0.0953232211229649,-0.9941034715134032,1061.7704600548593,-821.2235387416339,-512.3346753700306,-436.41905283255113,0.33290431264167514,39.94851751715657,0.332684583759276,0.18021513129465852,0.28016764178959525
2993,24.9416666666667,603.508050645876,379.542132539791,682.585201838336,0.9880793410423844,0.1463915835138971,0.0476310831447406,0.1411993227910435,-0.9850720183838008,0.0984676080780668,0.0613348762825703,-0.0905683326199548,-0.993999703258428,0.9880793410423844,0.1411993227910435,0.0613348762825703,0.1463915835138971,-0.9850720183838008,-0.0905683326199548,0.0476310831447406,0.0984676080780668,-0.993999703258428,1044.553478132216,-828.5598903697753,-500.0614970671536,-393.08901778031475,0.33925646352742844,40.710775622981316,0.2823655526109704,0.2323470514232036,0.31060302245877924
2994,24.95,596.790299661032,375.525359939305,679.00611522425,0.9886395992021416,0.1439733510782536,0.0431673148195134,0.1391764635321461,-0.9853257527875956,0.0988082632791566,0.0567596237488787,-0.0916778875894063,-0.9941697591654204,0.9886395992021416,0.1391764635321461,0.0567596237488787,0.1439733510782536,-0.9853257527875956,-0.0916778875894063,0.0431673148195134,0.0988082632791566,-0.9941697591654204,1032.7845953079216,-806.1301181844158,-482.0127120601943,-429.4903936919934,0.2937000708014369,35.24400849630966,0.2926408044990288,0.11842897941436963,0.2699172978826535
2995,24.9583333333333,589.85186482449,371.413758274062,675.480370931986,0.9893189516719124,0.140419362521083,0.039120512419455,0.1359187691806354,-0.985609346824133,0.1005002668520185,0.0526697260977236,-0.0941096067470183,-0.9941676326810848,0.9893189516719124,0.1359187691806354,0.0526697260977236,0.140419362521083,-0.985609346824133,-0.0941096067470183,0.039120512419455,0.1005002668520185,-0.9941676326810848,1056.2591889845517,-832.6121803882821,-493.3921998310846,-423.0893150733267,0.328304174929945,39.396500991746805,0.31103237785406684,0.21095345465655815,0.2726253853106857
2996,24.9666666666667,583.056759974584,367.37820802383,671.818102777534,0.9899054989434702,0.1376330855207677,0.033826571382753,0.1335419522809795,-0.9857116830337812,0.1026597531250441,0.0474726251903559,-0.0971061877572355,-0.9941412063468612,0.9899054989434702,0.1335419522809795,0.0474726251903559,0.1376330855207677,-0.9857116830337812,-0.0971061877572355,0.033826571382753,0.1026597531250441,-0.9941412063468612,1045.2497607713176,-815.4125819821627,-484.26603002394563,-439.4721785307078,0.367869778491243,44.1443734185941,0.3444105387757337,0.18408912939037494,0.34372770032672845
2997,24.975,576.365074440581,363.39063935768,668.425314324941,0.9903476393013108,0.1350694572583965,0.0311094044662226,0.131250039731339,-0.986009641679398,0.1027541414532159,0.044553118867738,-0.0976792108444153,-0.994220192597178,0.9903476393013108,0.131250039731339,0.044553118867738,0.1350694572583965,-0.986009641679398,-0.0976792108444153,0.0311094044662226,0.1027541414532159,-0.994220192597178,1019.5790140960797,-803.0022640834867,-478.50823993985944,-407.13461431274305,0.21575254572675612,25.890305487311544,0.21553184752128127,0.13253238378313864,0.17052708288060447
2998,24.9833333333333,569.77828736004,359.577931971114,664.622867796459,0.990750234920266,0.1331991470865378,0.0259221762368878,0.1298735815334051,-0.98612886943906,0.1033571752638754,0.0393296939363042,-0.0990345398043549,-0.9943064593477288,0.990750234920266,0.1298735815334051,0.0393296939363042,0.1331991470865378,-0.98612886943906,-0.0990345398043549,0.0259221762368878,0.1033571752638754,-0.9943064593477288,1020.9250012516443,-790.414449668328,-457.5248863898953,-456.2935834198173,0.3189287848195827,38.27145417851526,0.3167765352863268,0.08637236875000413,0.30923056779402186
2999,24.9916666666667,563.145909463534,355.283648991241,661.003619303587,0.9914811534559034,0.1281978756395389,0.0230310013516669,0.1251771287929142,-0.9867179754625484,0.1035293355829726,0.035997343914702,-0.0997644304379015,-0.99435971843719,0.9914811534559034,0.1251771287929142,0.035997343914702,0.1281978756395389,-0.9867179754625484,-0.0997644304379015,0.0230310013516669,0.1035293355829726,-0.99435971843719,1042.8839726274937,-795.8853475743184,-515.3139575806156,-434.3098191411437,0.3340386443492566,40.08463732158838,0.33362652003057913,0.2713751881698508,0.19547977221857105
3000,25.0,556.619879390134,351.528837388822,657.090261207019,0.9917764328489173,0.1267039387916731,0.0180449200650267,0.1241139707704019,-0.98659415606667,0.1059608110326593,0.0312286647982436,-0.1028498085062441,-0.9942065617290744,0.9917764328489173,0.1241139707704019,0.0312286647982436,0.1267039387916731,-0.98659415606667,-0.1028498085062441,0.0180449200650267,0.1059608110326593,-0.9942065617290744,1018.2482624822374,-783.1236088110588,-450.57739229203577,-469.602971589989,0.3304363709248476,39.65236451113611,0.2987089261358505,0.15221401325896264,0.3255459378347152
3001,25.0083333333333,549.941778661035,347.539013812142,653.483671173968,0.9920946055683848,0.1245009483022126,0.015741901853353,0.1221421708703987,-0.9867739742491608,0.106575859553574,0.0288024946346167,-0.1038105852809172,-0.994179952868924,0.9920946055683848,0.1221421708703987,0.0288024946346167,0.1245009483022126,-0.9867739742491608,-0.1038105852809172,0.015741901853353,0.106575859553574,-0.994179952868924,1028.9481376185292,-801.3720874950021,-478.7788292034654,-432.7908039678076,0.18727495492300145,22.47299459084768,0.18351027494503955,0.11879193045858907,0.1495200916607288
3002,25.0166666666667,543.48240675238,343.827954579619,649.53690460211,0.9923790922746146,0.1227115427824222,0.0112077867650076,0.1206871174902778,-0.9862881840025652,0.1125621506937835,0.024866782825689,-0.1103516894518608,-0.9935814751428392,0.9923790922746146,0.1206871174902778,0.024866782825689,0.1227115427824222,-0.9862881840025652,-0.1103516894518608,0.0112077867650076,0.1125621506937835,-0.9935814751428392,1011.6534680048206,-775.124629032357,-445.3271078991762,-473.61198861915136,0.4450385121344769,53.404621455707684,0.2797604055692165,0.35407204318776836,0.4387313092330765
3003,25.025,537.064236006146,339.982968820127,645.528569788791,0.9927113711221316,0.1203876266757691,0.0055635409761724,0.118948568943678,-0.9861761422087748,0.1153596744294549,0.0193745087955537,-0.1138570853376916,-0.9933082062116152,0.9927113711221316,0.118948568943678,0.0193745087955537,0.1203876266757691,-0.9861761422087748,-0.1138570853376916,0.0055635409761724,0.1153596744294549,-0.9933082062116152,1018.5418697359023,-770.1804895514155,-461.39829114103725,-481.0001776003626,0.38596616814872614,46.31594017804723,0.35024841217833563,0.18882635219387023,0.37364449249978027
3004,25.0333333333333,530.782557763311,336.089748152735,641.435623814614,0.9932081830930344,0.1163460706096805,0.0010473255085534,0.1154248021332754,-0.9863971652731522,0.1170373760539081,0.014649917731095,-0.1161215922848843,-0.9931269585081736,0.9932081830930344,0.1154248021332754,0.014649917731095,0.1163460706096805,-0.9863971652731522,-0.1161215922848843,0.0010473255085534,0.1170373760539081,-0.9931269585081736,1013.7610757068188,-753.8013891431249,-467.1864800888558,-491.1535169031438,0.36178220820357637,43.413864984598206,0.34840975890080755,0.2239707039603272,0.3003668936903324
3005,25.0416666666667,524.493587763852,332.37471878451,637.423781620205,0.9935672270764708,0.1132109083697733,-0.0027304771860238,0.1127062072900919,-0.9862161097653088,0.1211408092991921,0.0110216204732076,-0.1206692797089267,-0.9926315775838856,0.9935672270764708,0.1127062072900919,0.0110216204732076,0.1132109083697733,-0.9862161097653088,-0.1206692797089267,-0.0027304771860238,0.1211408092991921,-0.9926315775838856,1000.0217452622467,-754.6763999290132,-445.8035241834181,-481.42106332521274,0.3681746272348226,44.18095526782335,0.2820326008352203,0.28221735430164724,0.3345381831702038
3006,25.05,518.212812350705,328.915538372708,633.391896268929,0.9935360831779482,0.1132611348521096,-0.0076135901803071,0.1133332651922628,-0.985884808346672,0.1232343932192079,0.0064515443330764,-0.1233006893867928,-0.9923483851815652,0.9935360831779482,0.1133332651922628,0.0064515443330764,0.1132611348521096,-0.985884808346672,-0.1233006893867928,-0.0076135901803071,0.1232343932192079,-0.9923483851815652,987.1425555274769,-753.6930495805761,-415.101649417854,-483.82624215499743,0.30486681392149045,36.5840176707213,0.27980253311796055,0.126649049642172,0.3025856002668769
3007,25.0583333333333,512.02518267195,324.957619670277,629.469829755128,0.994022020591508,0.1087040135079219,-0.0101813568076821,0.1091199371304729,-0.9860611995900443,0.1256031448001378,0.0036141250417543,-0.1259632808016379,-0.9920283211631964,0.994022020591508,0.1091199371304729,0.0036141250417543,0.1087040135079219,-0.9860611995900443,-0.1259632808016379,-0.0101813568076821,0.1256031448001378,-0.9920283211631964,999.2079944605257,-742.5155614534914,-474.95024429357125,-470.6479816579576,0.32972243106915894,39.56669172845314,0.30099092679623274,0.277126109771148,0.2236943582979531
3008,25.0666666666667,505.922347874737,321.118950712409,625.291563157561,0.994370283351352,0.1049854789265579,-0.0143453407876197,0.1059591844845169,-0.9859970174525636,0.1287731835361115,-0.0006251488844974,-0.1295682476118675,-0.9915703093576684,0.994370283351352,0.1059591844845169,-0.0006251488844974,0.1049854789265579,-0.9859970174525636,-0.1295682476118675,-0.0143453407876197,0.1287731835361115,-0.9915703093576684,999.9527614483687,-732.3401756599825,-460.64027494064896,-501.3919917042229,0.36800767139818774,44.160920567446155,0.3204859314025798,0.2565140156344606,0.3199192592113734
3009,25.075,499.935817594053,317.474755862968,621.048828305005,0.9945912944824604,0.1021479534910717,-0.0188136263726534,0.1037286813770858,-0.98615843234634,0.1293518727038012,-0.0053401872134747,-0.1306037591717606,-0.9914202643131368,0.9945912944824604,0.1037286813770858,-0.0053401872134747,0.1021479534910717,-0.98615843234634,-0.1306037591717606,-0.0188136263726534,0.1293518727038012,-0.9914202643131368,983.1178968052133,-718.3836336848782,-437.3033819346253,-509.12818230869533,0.3051466144634502,36.61759373575661,0.303538084127928,0.13235303247410093,0.2767239614878571
3010,25.0833333333333,494.088613928396,313.328654070684,616.974606864149,0.995094213134426,0.0965944113701428,-0.0213781822995631,0.0985229014826825,-0.987194683357928,0.1254587383695279,-0.00898581492194,-0.1269495050872419,-0.9918684783217446,0.995094213134426,0.0985229014826825,-0.00898581492194,0.0965944113701428,-0.987194683357928,-0.1269495050872419,-0.0213781822995631,0.1254587383695279,-0.9918684783217446,989.3942228768625,-701.6644398815711,-497.53221507601216,-488.906572904628,0.42073932666518365,50.48871920001863,0.35166645920517353,0.37715515084715057,0.2968625334064342
3011,25.0916666666667,488.260133420441,309.313911575953,612.401163750133,0.9954806626329936,0.091355212212953,-0.025932133065026,0.0938800588279528,-0.9878601016917772,0.1237697622199052,-0.0143103067135551,-0.1256449150862782,-0.991972061317619,0.9954806626329936,0.0938800588279528,-0.0143103067135551,0.091355212212953,-0.9878601016917772,-0.1256449150862782,-0.025932133065026,0.1237697622199052,-0.991972061317619,1011.1787325449254,-699.4176609489768,-481.7690993638479,-548.8131736775007,0.41167679458348794,49.4012153496212,0.39834873010749583,0.28562656601228176,0.31415110624270726
3012,25.1,482.547783823261,305.457021399268,607.947511807054,0.9957228679072117,0.0875105944199288,-0.0296288067749697,0.0905006761745577,-0.9883705201796416,0.1222020558410226,-0.0185902646184937,-0.1243608085535603,-0.9920628968756562,0.9957228679072117,0.0905006761745577,-0.0185902646184937,0.0875105944199288,-0.9883705201796416,-0.1243608085535603,-0.0296288067749697,0.1222020558410226,-0.9920628968756562,984.7428078228363,-685.4819516642667,-462.82682120400204,-534.4382331715707,0.3205978854911008,38.4717462590819,0.3059037368389336,0.21543879073320707,0.2560759445515429
3013,25.1083333333333,476.95840827983,301.363673977704,603.358051535312,0.9960945891497291,0.0817093317184793,-0.0334537677512036,0.0851689473623337,-0.9891033416325592,0.1200867602048511,-0.0232770245483394,-0.1224669942532472,-0.9921995844822508,0.9960945891497291,0.0851689473623337,-0.0232770245483394,0.0817093317184793,-0.9891033416325592,-0.1224669942532472,-0.0334537677512036,0.1200867602048511,-0.9921995844822508,997.226408788383,-670.7250652146181,-491.20169058979917,-550.7352326114105,0.41993038521304077,50.39164622578259,0.3987034895909427,0.3313208805508979,0.28973195515796407
3014,25.1166666666667,471.328702364876,297.49287380037,598.693975472799,0.9963406902799802,0.0768703096141928,-0.0373655508755149,0.0807750032454399,-0.9897651557864988,0.1176449541698533,-0.0279397162317682,-0.1202326573387857,-0.9923524980399568,0.9963406902799802,0.0807750032454399,-0.0279397162317682,0.0768703096141928,-0.9897651557864988,-0.1202326573387857,-0.0373655508755149,0.1176449541698533,-0.9923524980399568,992.6712196554994,-675.5647097890464,-464.49602127634955,-559.6891274970587,0.38699596947841414,46.43951633703617,0.3567962040932101,0.2905026807598761,0.2963715088828723
3015,25.125,465.817628758957,293.681470893258,593.833414112626,0.9965279850553328,0.0722134194722408,-0.0414390763613866,0.0766067880783923,-0.9902135427231268,0.1166556463615304,-0.0326094314864722,-0.1194251307549644,-0.9923075446263062,0.9965279850553328,0.0766067880783923,-0.0326094314864722,0.0722134194722408,-0.9902135427231268,-0.1194251307549644,-0.0414390763613866,0.1166556463615304,-0.9923075446263062,993.3491070681273,-661.3288327128511,-457.36834885521887,-583.2673632230373,0.3608491110461966,43.3018933257122,0.354657808368505,0.24679672118386495,0.2715384912919788
3016,25.1333333333333,460.401057001621,289.986516831071,588.678536678893,0.9966508597042634,0.0676370264253918,-0.0459597270127193,0.072463828202389,-0.9909405620957268,0.1130742941417721,-0.0378953486988507,-0.1160260102293283,-0.992523000991542,0.9966508597042634,0.072463828202389,-0.0378953486988507,0.0676370264253918,-0.9909405620957268,-0.1160260102293283,-0.0459597270127193,0.1130742941417721,-0.992523000991542,1000.8654401726877,-649.9886108828562,-443.3944874641641,-618.5852920503643,0.42771863802311455,51.32623656297359,0.36863454725655226,0.31652397297257934,0.36028747391475674
3017,25.1416666666667,455.029110253675,286.241315798875,583.903492517408,0.996882607872234,0.0627567059678786,-0.0478190545485269,0.0677983493255812,-0.991351729085876,0.1123616174107987,-0.0403540574240092,-0.1152533951539192,-0.9925160980835092,0.996882607872234,0.0677983493255812,-0.0403540574240092,0.0627567059678786,-0.991351729085876,-0.1152533951539192,-0.0478190545485269,0.1123616174107987,-0.9925160980835092,972.5582795054613,-644.6336097483313,-449.424123859906,-573.0052993735876,0.3043003509891609,36.5160421184056,0.2995226740400782,0.2714375175633166,0.14766573020643703
3018,25.15,449.746607886796,282.762089449636,578.699465234855,0.9968220682866892,0.0599139688640695,-0.0524983857999727,0.0655973128479796,-0.991286126647256,0.1142313777549971,-0.0451968663047756,-0.1173121112743091,-0.9920660823879588,0.9968220682866892,0.0655973128479796,-0.0451968663047756,0.0599139688640695,-0.991286126647256,-0.1173121112743091,-0.0524983857999727,0.1142313777549971,-0.9920660823879588,982.9146248427612,-633.9002840282169,-417.5071619104853,-624.4832739090646,0.3296863976224384,39.56236771486352,0.31372270011032377,0.16551316561823215,0.30260465792260643
3019,25.1583333333333,444.558457319144,279.434029952267,573.360110747199,0.9967189569332708,0.0571703371255588,-0.0572963650051405,0.0635381816483982,-0.9911795553027772,0.1163012838390198,-0.0501420019810487,-0.1195602011655176,-0.9915599517601512,0.9967189569332708,0.0635381816483982,-0.0501420019810487,0.0571703371255588,-0.9911795553027772,-0.1195602011655176,-0.0572963650051405,0.1163012838390198,-0.9915599517601512,978.582104135764,-622.5780681206678,-399.36713968583473,-640.722538521216,0.33619316550252615,40.343179860460225,0.31673130411946493,0.16739681492135305,0.31258782061159857
3020,25.1666666666667,439.499055542409,275.959691218637,567.877532487376,0.996673184913714,0.0530117517756883,-0.0619057077144439,0.0598390166144681,-0.9916519427630438,0.1142178467004795,-0.05533402718551,-0.1175422417174082,-0.9915250712147824,0.996673184913714,0.0598390166144681,-0.05533402718551,0.0530117517756883,-0.9916519427630438,-0.1175422417174082,-0.0619057077144439,0.1142178467004795,-0.9915250712147824,987.5587380086915,-607.1282132033168,-416.920648032249,-657.9093911734632,0.3796693354167747,45.5603202496465,0.35570524554988153,0.24475231969381736,0.3191667193806906
3021,25.175,434.507699879841,272.813531327412,562.326101215241,0.9965002055754776,0.0499105774727149,-0.0670542656687206,0.0575323248868257,-0.9914620020207412,0.1170176488489679,-0.060641338055389,-0.1204658989314559,-0.9908635603923924,0.9965002055754776,0.0575323248868257,-0.060641338055389,0.0499105774727149,-0.9914620020207412,-0.1204658989314559,-0.0670542656687206,0.1170176488489679,-0.9908635603923924,972.1506741079708,-598.9626795104884,-377.53918694846453,-666.1717526587945,0.3768126053599778,45.217512643373404,0.34451377090349344,0.2081328697428359,0.3492366083662224
3022,25.1833333333333,429.478309384313,269.707754273744,557.025301989249,0.9964499052141358,0.0468053870328404,-0.0699774402464536,0.0548024146747651,-0.9916051672658782,0.117114847894811,-0.0639083855574137,-0.1205340117822171,-0.990649923161118,0.9964499052141358,0.0548024146747651,-0.0639083855574137,0.0468053870328404,-0.9916051672658782,-0.1205340117822171,-0.0699774402464536,0.117114847894811,-0.990649923161118,952.7659361545668,-603.5268594657158,-372.69324644161367,-636.0959071215195,0.24441863764072722,29.33023651700147,0.2443630737936891,0.15672630150067593,0.18762849339447085
3023,25.1916666666667,424.571083677764,266.482637767005,551.610427406643,0.9964310536946576,0.0425423092048753,-0.0729061531043258,0.0508282779579199,-0.9919650103970802,0.1158529425942785,-0.0673917012160032,-0.1191451638776729,-0.9905870928554316,0.9964310536946576,0.0508282779579199,-0.0673917012160032,0.0425423092048753,-0.9919650103970802,-0.1191451638776729,-0.0729061531043258,0.1158529425942785,-0.9905870928554316,958.5221677168851,-588.8670847813894,-387.0139808057354,-649.7849499077693,0.30943348813124644,37.132018575466745,0.29634497461507603,0.23979279897198486,0.21488858769654678
3024,25.2,419.990256796779,263.569484845001,545.96984259274,0.9961884523150896,0.0399445911914379,-0.0775435175151071,0.0486217933889658,-0.9923532555454584,0.1134501538825356,-0.0724188420351192,-0.116788038098425,-0.9905130314515872,0.9961884523150896,0.0486217933889658,-0.0724188420351192,0.0399445911914379,-0.9923532555454584,-0.116788038098425,-0.0775435175151071,0.1134501538825356,-0.9905130314515872,939.4293477507409,-549.6992257203405,-349.57835064183803,-676.8701776710012,0.33881800156130343,40.658160187514724,0.3048663675428412,0.188229600916351,0.31815284662752624
3025,25.2083333333333,415.448375821119,260.742652145233,540.50168023955,0.9960296291493104,0.036976639600393,-0.0809796639938058,0.0461618178884201,-0.9923312033653656,0.114664159163539,-0.076118752130624,-0.1179470684303248,-0.9900981893846534,0.9960296291493104,0.0461618178884201,-0.076118752130624,0.036976639600393,-0.9923312033653656,-0.1179470684303248,-0.0809796639938058,0.114664159163539,-0.9900981893846534,917.98404245613,-545.0257170813264,-339.21992397347805,-656.1794823853545,0.26681536904249614,32.01784428522421,0.2603089179170818,0.15718039346101495,0.2234153340013743
3026,25.2166666666667,410.939491149967,258.020046958878,534.848872561512,0.9957530694396708,0.0338923758052014,-0.0855986656657279,0.0434974917758387,-0.9926464525370502,0.1129645452114103,-0.0811405749960209,-0.116208119887936,-0.9899049853200186,0.9957530694396708,0.0434974917758387,-0.0811405749960209,0.0338923758052014,-0.9926464525370502,-0.116208119887936,-0.0855986656657279,0.1129645452114103,-0.9899049853200186,927.1648756090475,-541.0661605338851,-326.71262235997176,-678.3369213590922,0.3372459537353745,40.46951444791943,0.3186203027886867,0.18196901205797908,0.30469312336495924
3027,25.225,406.596801263755,255.458330286437,529.371778931976,0.9955954241494752,0.0310896150146898,-0.0884487832073721,0.0409670139277997,-0.992846684699236,0.1121479578573559,-0.084329444338652,-0.115277476204045,-0.989747264859853,0.9955954241494752,0.0409670139277997,-0.084329444338652,0.0310896150146898,-0.992846684699236,-0.115277476204045,-0.0884487832073721,0.1121479578573559,-0.989747264859853,893.3345366329518,-521.1227863474674,-307.40600069412136,-657.251235546886,0.23683897040360868,28.420676448543706,0.22920826544255507,0.15277928124535953,0.1905450489871252
3028,25.2333333333333,402.302299381967,253.086455710073,524.13244565457,0.9954477571285416,0.0294743708229947,-0.090636771193288,0.0395799312610407,-0.992941908963588,0.1118024796912697,-0.0867017408656086,-0.1148809248236368,-0.9895883898078728,0.9954477571285416,0.0395799312610407,-0.0867017408656086,0.0294743708229947,-0.992941908963588,-0.1148809248236368,-0.090636771193288,0.1118024796912697,-0.9895883898078728,861.3220884178058,-515.3402258167924,-284.62494916490704,-628.7199932914349,0.1583729697117565,19.00475636549288,0.1560520304615453,0.08208350827752434,0.1381088340040631
3029,25.2416666666667,398.252413278211,250.602149353005,518.580512878562,0.9952241121232406,0.0261868651936283,-0.094038368445217,0.0367783896265604,-0.9929451539489926,0.1127265332816035,-0.0904229877021577,-0.1156467437524389,-0.98916606995715,0.9952241121232406,0.0367783896265604,-0.0904229877021577,0.0261868651936283,-0.9929451539489926,-0.1156467437524389,-0.094038368445217,0.1127265332816035,-0.98916606995715,876.8815816960065,-485.986332446807,-298.1167628457647,-666.2319331156032,0.27401431215423816,32.881717458244104,0.2713462796381169,0.1690228157310917,0.21902077835563527
3030,25.25,394.192575565068,248.434145515952,513.354345135742,0.9950548582633691,0.0250664143547942,-0.0961119343154623,0.0357258181429054,-0.9931956438704488,0.1108425861967542,-0.0926795282923151,-0.1137281313842736,-0.9891796688000392,0.9950548582633691,0.0357258181429054,-0.0926795282923151,0.0250664143547942,-0.9931956438704488,-0.1137281313842736,-0.0961119343154623,0.1108425861967542,-0.9891796688000392,835.6632523106764,-487.1805255790566,-260.16046044737215,-627.1401291408347,0.17695442235798411,21.234530683040777,0.13538951440075317,0.12447711373719936,0.16970812776468583
3031,25.2583333333333,390.466357462748,246.2508012128,507.718612506121,0.9946254860765056,0.0235476842362439,-0.1008248432390798,0.0346379398005108,-0.9933610902384784,0.109699396199786,-0.0975723094604768,-0.1126021801180225,-0.9888379004969506,0.9946254860765056,0.0346379398005108,-0.0975723094604768,0.0235476842362439,-0.9933610902384784,-0.1126021801180225,-0.1008248432390798,0.109699396199786,-0.9888379004969506,852.0268387192326,-447.1461722801399,-262.0013163792582,-676.2879155571571,0.29367689915976564,35.2412278993091,0.284769033548693,0.09091335818641337,0.28832892240784164
3032,25.2666666666667,386.663512948402,244.238373154976,502.207538633943,0.9943709752714448,0.0227926647343003,-0.1034739482769721,0.0341063490963272,-0.993464960428214,0.1089225842178121,-0.100315105986263,-0.1118385749000617,-0.9886500961792742,0.9943709752714448,0.0341063490963272,-0.100315105986263,0.0227926647343003,-0.993464960428214,-0.1118385749000617,-0.1034739482769721,0.1089225842178121,-0.9886500961792742,839.0002191258201,-456.34134171785195,-241.49136693694055,-661.3288646560444,0.1655179278350907,19.862151340051128,0.15849914673869395,0.05425927308539822,0.16348185496893464
